0.725040,0.035971,1.033721,-0.001762,0.053529,0.016696,0.998425,-0.010468,-0.041671,-0.660806,0.435835,-0.049792,-0.111543,0.120557,0.049141,0.242456,-0.299378,0.051959,0.169526,0.277458,-0.286013,0.833876,0.001457,-0.220208,0.295831,0.762254
0.754638,0.035918,1.029430,-0.002505,0.053714,0.014753,0.998444,-0.006497,-0.049748,-0.648434,0.279739,-0.027305,-0.116524,0.118899,0.104886,0.201310,-0.295219,0.060404,0.173926,0.279535,-0.287698,0.841768,-0.009365,-0.231466,0.333670,0.760319
0.785602,0.036483,1.023852,-0.005375,0.052889,0.011829,0.998516,-0.012055,-0.048808,-0.641633,0.184852,-0.025541,-0.117593,0.120230,0.155167,0.178640,-0.293524,0.068627,0.178698,0.284992,-0.297325,0.851411,-0.018830,-0.235704,0.359230,0.773495
0.817764,0.037697,1.017676,-0.007716,0.051494,0.008153,0.998610,-0.035769,-0.037235,-0.636830,0.167774,-0.019043,-0.114955,0.119558,0.201952,0.166486,-0.292681,0.077411,0.182295,0.290315,-0.312781,0.863720,-0.024868,-0.237101,0.375873,0.796247
0.851004,0.039676,1.012373,-0.008299,0.049202,0.003601,0.998748,-0.073352,-0.020748,-0.632104,0.210889,0.021464,-0.107494,0.114358,0.247981,0.160429,-0.286964,0.086247,0.185238,0.292163,-0.331871,0.879594,-0.025948,-0.239351,0.386547,0.825265
0.886372,0.042364,1.013498,-0.007623,0.046014,-0.000419,0.998912,-0.103066,-0.011758,-0.626376,0.269514,0.088223,-0.095522,0.105617,0.297653,0.170472,-0.265110,0.093364,0.186632,0.290112,-0.350927,0.900678,-0.020647,-0.242868,0.391918,0.859081
0.921593,0.045438,1.009476,-0.007700,0.042658,-0.001238,0.999059,-0.116435,-0.015311,-0.609310,0.327852,0.133715,-0.083164,0.100667,0.328193,0.201651,-0.220313,0.098093,0.182642,0.286234,-0.366443,0.929245,-0.006370,-0.244392,0.389913,0.895676
0.955893,0.048549,1.010173,-0.007115,0.040813,0.001430,0.999140,-0.118295,-0.026508,-0.590800,0.378126,0.136839,-0.071297,0.097506,0.335393,0.259160,-0.152527,0.101053,0.169787,0.277940,-0.376793,0.966927,0.017366,-0.245257,0.380866,0.929085
0.988324,0.051707,1.015570,-0.005925,0.040476,0.004150,0.999154,-0.117267,-0.039406,-0.568372,0.402487,0.108628,-0.062877,0.091931,0.302942,0.364981,-0.059106,0.103635,0.136646,0.262534,-0.374546,1.030781,0.045937,-0.239135,0.369063,0.953861
1.018951,0.054917,1.020850,-0.003520,0.041185,0.003231,0.999140,-0.116872,-0.051428,-0.536276,0.403548,0.077067,-0.061816,0.079352,0.229834,0.519559,0.046596,0.106274,0.113392,0.248584,-0.376681,1.068207,0.069437,-0.249113,0.378705,0.963795
1.048459,0.057673,1.027035,-0.000506,0.042428,-0.001089,0.999099,-0.110697,-0.063888,-0.499290,0.393524,0.047978,-0.077197,0.056517,0.128087,0.701436,0.164324,0.107927,0.117666,0.244607,-0.386055,1.067333,0.087122,-0.279456,0.420736,0.951589
1.077043,0.059814,1.032366,0.002359,0.043970,-0.005889,0.999013,-0.098650,-0.076833,-0.462546,0.381220,0.020121,-0.101803,0.032127,0.015457,0.873874,0.262901,0.106832,0.104193,0.235861,-0.394636,1.057968,0.098742,-0.313198,0.469989,0.920970
1.105141,0.061355,1.037093,0.005451,0.045736,-0.008940,0.998899,-0.086390,-0.090383,-0.428158,0.371424,-0.006911,-0.120468,0.016464,-0.099149,1.019377,0.297118,0.101930,0.083245,0.228498,-0.408474,1.043103,0.109788,-0.347328,0.504638,0.876111
1.133273,0.062302,1.041129,0.008251,0.047078,-0.009263,0.998814,-0.077506,-0.102723,-0.392866,0.362506,-0.034309,-0.128835,0.012181,-0.209936,1.124917,0.241923,0.093386,0.054406,0.223038,-0.429175,1.028629,0.125240,-0.363049,0.515946,0.830552
1.161671,0.062590,1.044230,0.010256,0.047560,-0.007209,0.998790,-0.071582,-0.112400,-0.356152,0.356320,-0.063614,-0.136893,0.012617,-0.311629,1.186834,0.165678,0.082420,0.020123,0.222469,-0.456189,1.014370,0.146275,-0.372344,0.485265,0.786884
1.190203,0.062194,1.045945,0.012580,0.047544,-0.003326,0.998784,-0.068688,-0.121208,-0.324904,0.363629,-0.098201,-0.138415,0.014796,-0.402003,1.203593,0.075066,0.069656,-0.018383,0.221952,-0.484999,1.003652,0.173127,-0.368128,0.425890,0.750881
1.218942,0.061400,1.046743,0.013682,0.047031,0.001687,0.998798,-0.068858,-0.126190,-0.292054,0.371786,-0.134571,-0.130364,0.018614,-0.481463,1.178844,-0.016676,0.056253,-0.059070,0.222530,-0.510850,0.994983,0.200950,-0.349554,0.352885,0.723824
1.247716,0.060320,1.047033,0.013848,0.046782,0.006422,0.998789,-0.071359,-0.127776,-0.255652,0.372624,-0.167734,-0.120461,0.020028,-0.545804,1.108956,-0.088721,0.043689,-0.100507,0.227577,-0.523894,0.986573,0.225489,-0.321078,0.277361,0.703968
1.276416,0.059032,1.046962,0.013361,0.047093,0.010307,0.998748,-0.074304,-0.127056,-0.215388,0.363210,-0.195265,-0.108737,0.019765,-0.593919,1.001772,-0.132066,0.031982,-0.138506,0.228144,-0.538229,0.972866,0.240153,-0.295341,0.221406,0.692478
1.305103,0.057618,1.046484,0.011771,0.047724,0.013029,0.998706,-0.075636,-0.123650,-0.170581,0.343245,-0.217314,-0.103827,0.020759,-0.628540,0.870366,-0.143537,0.020945,-0.171368,0.229303,-0.550616,0.955097,0.243196,-0.277449,0.192437,0.691373
1.334094,0.055996,1.045067,0.011519,0.048305,0.015607,0.998644,-0.075340,-0.122715,-0.125660,0.323291,-0.238317,-0.106396,0.023846,-0.646856,0.718488,-0.138239,0.009551,-0.197054,0.225542,-0.566515,0.934022,0.236572,-0.275027,0.192778,0.700047
1.363547,0.054377,1.043018,0.010832,0.048839,0.018562,0.998575,-0.074435,-0.120916,-0.076629,0.295827,-0.254882,-0.115931,0.032941,-0.651460,0.558188,-0.128088,-0.002249,-0.218891,0.223409,-0.575570,0.915010,0.226730,-0.277995,0.208477,0.714145
1.393802,0.052628,1.040122,0.010850,0.049064,0.022026,0.998494,-0.073590,-0.120194,-0.023723,0.263454,-0.267453,-0.133027,0.046817,-0.643521,0.392325,-0.102078,-0.013769,-0.237190,0.219098,-0.584044,0.901013,0.217639,-0.283897,0.230535,0.731361
1.425083,0.050635,1.036186,0.011612,0.048789,0.025598,0.998414,-0.073210,-0.120466,0.030394,0.232943,-0.276629,-0.144993,0.059877,-0.631401,0.250649,-0.086472,-0.024596,-0.252533,0.213154,-0.594551,0.893955,0.212218,-0.289169,0.250883,0.749743
1.457718,0.048048,1.030823,0.014969,0.047484,0.029658,0.998319,-0.073611,-0.124949,0.078202,0.222833,-0.288508,-0.132071,0.051954,-0.641041,0.202060,-0.090838,-0.035163,-0.263731,0.203891,-0.606095,0.893548,0.213335,-0.294245,0.263169,0.767028
1.490921,0.045036,1.025080,0.016829,0.046282,0.032020,0.998273,-0.074279,-0.126103,0.123299,0.218384,-0.298687,-0.105359,0.035266,-0.638993,0.199842,-0.085287,-0.043773,-0.268257,0.197824,-0.614773,0.895681,0.216277,-0.291205,0.267585,0.785735
1.524642,0.041449,1.020346,0.017201,0.044957,0.033012,0.998295,-0.075356,-0.123950,0.165638,0.220331,-0.301031,-0.084469,0.026893,-0.635240,0.242875,-0.041365,-0.049597,-0.264655,0.195090,-0.619583,0.899069,0.219096,-0.280456,0.264401,0.807904
1.560169,0.037100,1.021128,0.017740,0.043078,0.033586,0.998349,-0.077620,-0.120793,0.206301,0.244820,-0.284209,-0.069671,0.024222,-0.640466,0.318311,0.021444,-0.053764,-0.252653,0.192846,-0.621118,0.906210,0.220985,-0.267534,0.255532,0.834046
1.595719,0.032356,1.015461,0.018080,0.040874,0.032400,0.998475,-0.079900,-0.118304,0.234852,0.283443,-0.248207,-0.062898,0.029975,-0.634608,0.395773,0.064803,-0.056393,-0.232125,0.192135,-0.619443,0.919354,0.219773,-0.254635,0.246260,0.864524
1.630886,0.027202,1.013299,0.017849,0.038451,0.029891,0.998654,-0.081837,-0.115648,0.247074,0.345504,-0.190394,-0.055887,0.036925,-0.623945,0.469411,0.068719,-0.057893,-0.205250,0.194258,-0.617634,0.939181,0.215452,-0.242345,0.240780,0.896786
1.664298,0.021700,1.015570,0.015744,0.036208,0.028255,0.998821,-0.082543,-0.107833,0.231202,0.441330,-0.108080,-0.045540,0.045314,-0.603496,0.511512,0.029981,-0.058586,-0.178374,0.201654,-0.623635,0.964003,0.208809,-0.229063,0.240516,0.925610
1.696166,0.015811,1.017630,0.012405,0.034527,0.029950,0.998878,-0.070920,-0.089188,0.179977,0.579018,-0.006137,-0.037969,0.056081,-0.569957,0.525860,-0.013125,-0.059239,-0.158515,0.215034,-0.645565,0.989891,0.200831,-0.216494,0.243809,0.945355
1.726713,0.010207,1.020143,0.008398,0.033582,0.034901,0.998791,-0.049034,-0.061009,0.097057,0.745728,0.110509,-0.036617,0.068773,-0.529765,0.523413,-0.052283,-0.059777,-0.146420,0.235044,-0.682657,1.009445,0.190940,-0.206132,0.248756,0.954015
1.756411,0.005316,1.023262,0.004242,0.033571,0.040417,0.998610,-0.032313,-0.036541,-0.002946,0.911093,0.208249,-0.041689,0.083042,-0.489654,0.516459,-0.088289,-0.058817,-0.136061,0.261140,-0.722131,1.014797,0.177482,-0.198538,0.254231,0.953776
1.785905,0.001286,1.027183,0.001563,0.033745,0.044011,0.998460,-0.021424,-0.022378,-0.105076,1.049596,0.259887,-0.049359,0.094965,-0.447285,0.504620,-0.119475,-0.055674,-0.118912,0.288163,-0.746073,1.003333,0.159870,-0.195008,0.260108,0.948428
1.815503,-0.001904,1.031174,0.000038,0.033639,0.044335,0.998450,-0.018759,-0.021164,-0.203909,1.149226,0.229865,-0.054466,0.104049,-0.402851,0.490370,-0.148340,-0.049711,-0.091094,0.312269,-0.743027,0.978919,0.138218,-0.194523,0.267536,0.941640
1.845301,-0.004307,1.034600,-0.001292,0.033147,0.042175,0.998559,-0.014294,-0.022595,-0.298337,1.210142,0.180654,-0.056839,0.111648,-0.357297,0.476299,-0.176629,-0.041526,-0.054429,0.331070,-0.713109,0.948902,0.113121,-0.195909,0.276019,0.936780
1.875393,-0.006118,1.037332,-0.002355,0.032258,0.038362,0.998740,-0.015258,-0.026424,-0.385599,1.229938,0.122881,-0.059327,0.117994,-0.309132,0.460418,-0.204330,-0.031056,-0.012164,0.335408,-0.658094,0.921843,0.081829,-0.206447,0.264585,0.962858
1.905660,-0.007518,1.039319,-0.003139,0.031327,0.033898,0.998929,-0.023202,-0.029874,-0.464251,1.209053,0.051645,-0.062913,0.122888,-0.258548,0.441215,-0.230450,-0.018962,0.026144,0.339308,-0.601584,0.900257,0.053568,-0.207704,0.266865,0.955064
1.935892,-0.008634,1.040460,-0.003563,0.030762,0.029186,0.999094,-0.034835,-0.030849,-0.531166,1.147015,-0.018338,-0.066366,0.125921,-0.206702,0.417848,-0.253829,-0.006118,0.058471,0.334587,-0.559498,0.887381,0.035855,-0.211027,0.285714,0.922127
1.965950,-0.009481,1.040559,-0.004066,0.030874,0.024356,0.999218,-0.045461,-0.028010,-0.583629,1.047005,-0.061699,-0.069172,0.127906,-0.155710,0.392302,-0.274613,0.006845,0.084602,0.333076,-0.519751,0.882011,0.012402,-0.212507,0.309762,0.896610
1.995816,-0.010202,1.039675,-0.003880,0.031716,0.019386,0.999301,-0.057286,-0.023577,-0.617580,0.911327,-0.087959,-0.072351,0.127656,-0.104700,0.362293,-0.291803,0.019718,0.105751,0.327175,-0.482959,0.883441,-0.012082,-0.219398,0.326292,0.876610
2.025628,-0.010783,1.037726,-0.004268,0.032830,0.014757,0.999343,-0.064832,-0.017344,-0.635898,0.752956,-0.087430,-0.075891,0.127713,-0.054488,0.332265,-0.307107,0.031771,0.122276,0.321031,-0.454946,0.889937,-0.035308,-0.224839,0.339399,0.860974
2.055520,-0.011319,1.035107,-0.004100,0.033886,0.010611,0.999361,-0.066738,-0.015210,-0.639318,0.576919,-0.064543,-0.080108,0.126044,-0.000793,0.294963,-0.317352,0.042554,0.134413,0.314578,-0.439631,0.900142,-0.055761,-0.229635,0.350410,0.849186
2.085735,-0.011646,1.031780,-0.003849,0.034532,0.006861,0.999373,-0.062631,-0.017454,-0.627303,0.396781,-0.031775,-0.084595,0.123348,0.055866,0.253158,-0.321825,0.051713,0.143506,0.309497,-0.436792,0.912216,-0.072488,-0.233095,0.360446,0.841304
2.116685,-0.011558,1.027429,-0.004561,0.034603,0.003426,0.999385,-0.055592,-0.022241,-0.611742,0.245216,-0.015703,-0.088035,0.121612,0.109720,0.220316,-0.324711,0.059206,0.150807,0.307951,-0.443784,0.924547,-0.084920,-0.234155,0.370055,0.836985
2.148589,-0.010928,1.022152,-0.006235,0.034349,0.000526,0.999390,-0.054971,-0.025283,-0.607044,0.175584,-0.020920,-0.088877,0.121158,0.154907,0.207587,-0.332067,0.065602,0.155688,0.309625,-0.457988,0.937164,-0.092250,-0.233771,0.378931,0.834875
2.181485,-0.009681,1.017493,-0.007637,0.033890,-0.001556,0.999395,-0.064494,-0.024803,-0.610477,0.195376,-0.015980,-0.087109,0.119775,0.191908,0.213007,-0.337876,0.071394,0.157319,0.310881,-0.476092,0.951441,-0.093245,-0.234349,0.387611,0.834090
2.216475,-0.007720,1.018376,-0.008551,0.032224,-0.004237,0.999435,-0.088764,-0.018516,-0.617657,0.267911,0.009261,-0.081843,0.115776,0.230978,0.234304,-0.331661,0.077314,0.158078,0.309102,-0.492261,0.969004,-0.087531,-0.236449,0.398537,0.837318
2.251893,-0.005202,1.016235,-0.007277,0.029380,-0.006747,0.999519,-0.116913,-0.015861,-0.610124,0.323964,0.069969,-0.073027,0.107969,0.266429,0.255727,-0.309696,0.082212,0.157892,0.299282,-0.502740,0.992626,-0.075264,-0.242320,0.410938,0.848558
2.287836,-0.002304,1.011455,-0.006566,0.025244,-0.006640,0.999638,-0.122183,-0.026650,-0.580038,0.363528,0.113460,-0.061744,0.102549,0.291086,0.302034,-0.259588,0.083920,0.155205,0.285583,-0.507016,1.022317,-0.056640,-0.246871,0.420718,0.872735
2.322869,0.000627,1.012346,-0.004667,0.021587,-0.004869,0.999744,-0.120799,-0.042247,-0.549893,0.400193,0.117308,-0.051352,0.096411,0.290449,0.381435,-0.182022,0.083945,0.147102,0.267950,-0.508567,1.054649,-0.034098,-0.251391,0.424404,0.908415
2.356011,0.003705,1.017387,-0.002409,0.018878,-0.003950,0.999811,-0.121257,-0.056736,-0.518744,0.420616,0.088064,-0.045200,0.087393,0.248673,0.510841,-0.070798,0.083848,0.133430,0.250577,-0.509341,1.081448,-0.011572,-0.254560,0.426093,0.948453
2.387631,0.006640,1.022517,0.000691,0.017501,-0.006474,0.999826,-0.115728,-0.071872,-0.480947,0.422797,0.053864,-0.050905,0.069129,0.168330,0.680182,0.051752,0.084247,0.117259,0.235313,-0.509506,1.094338,0.006750,-0.260935,0.435450,0.981000
2.417942,0.009093,1.027291,0.003951,0.017484,-0.011590,0.999772,-0.104449,-0.086290,-0.441488,0.415435,0.020962,-0.067800,0.044165,0.067365,0.853987,0.171311,0.084603,0.100274,0.223355,-0.508036,1.089578,0.020092,-0.274902,0.460020,0.994914
2.447421,0.010868,1.032074,0.006379,0.018526,-0.016170,0.999677,-0.091550,-0.098317,-0.403726,0.406738,-0.010509,-0.087078,0.024126,-0.040540,1.005359,0.266370,0.083360,0.080931,0.214816,-0.504499,1.072034,0.031169,-0.296439,0.497193,0.985400
2.476621,0.011996,1.036745,0.006743,0.019318,-0.017512,0.999637,-0.081057,-0.105951,-0.363201,0.394282,-0.039204,-0.099823,0.019143,-0.145784,1.119608,0.275361,0.079228,0.046540,0.206787,-0.494043,1.069784,0.042215,-0.314131,0.529252,0.960285
2.505470,0.012365,1.040327,0.008342,0.020140,-0.016189,0.999631,-0.074960,-0.114721,-0.329105,0.392084,-0.068722,-0.111808,0.018310,-0.247306,1.198014,0.211951,0.072719,0.027514,0.209250,-0.502060,1.050582,0.064774,-0.343168,0.549215,0.913879
2.534501,0.012166,1.043035,0.009530,0.020017,-0.012372,0.999678,-0.071229,-0.122032,-0.291743,0.389336,-0.099383,-0.119614,0.022185,-0.336886,1.230474,0.129283,0.064179,-0.007673,0.207438,-0.513896,1.039207,0.092730,-0.358131,0.537881,0.869825
2.563682,0.011517,1.044920,0.009894,0.019399,-0.007306,0.999736,-0.068686,-0.126580,-0.251144,0.384475,-0.130566,-0.123194,0.025643,-0.413430,1.215844,0.052172,0.054664,-0.049259,0.210859,-0.522390,1.039408,0.118954,-0.346399,0.500483,0.840299
2.592711,0.010560,1.045758,0.010647,0.019151,-0.002030,0.999758,-0.067649,-0.130615,-0.213450,0.383602,-0.162837,-0.118070,0.027074,-0.478543,1.159694,-0.020618,0.044799,-0.093375,0.210760,-0.539954,1.037513,0.145758,-0.336072,0.447458,0.818192
2.621509,0.009532,1.046002,0.010064,0.019329,0.002873,0.999758,-0.068420,-0.130899,-0.173375,0.375678,-0.191471,-0.108119,0.026725,-0.528623,1.062325,-0.072923,0.035205,-0.135175,0.212187,-0.560341,1.030813,0.165319,-0.320274,0.395992,0.805919
2.650079,0.008439,1.045521,0.009553,0.020001,0.006988,0.999730,-0.070286,-0.130552,-0.132371,0.362528,-0.216122,-0.096097,0.023193,-0.563528,0.934181,-0.109668,0.025946,-0.170705,0.209128,-0.585033,1.015878,0.174575,-0.307340,0.360824,0.802437
2.678625,0.007319,1.044381,0.009578,0.020933,0.010122,0.999684,-0.071779,-0.130936,-0.088056,0.341403,-0.237100,-0.092871,0.021234,-0.582482,0.782419,-0.115954,0.017487,-0.198867,0.209569,-0.598701,0.997644,0.174041,-0.298299,0.340928,0.808958
2.707300,0.006289,1.042776,0.009187,0.022050,0.012689,0.999634,-0.072384,-0.130525,-0.038456,0.308995,-0.252121,-0.097546,0.025449,-0.587390,0.613782,-0.104661,0.009717,-0.219726,0.209855,-0.605137,0.976193,0.166460,-0.292808,0.335394,0.821924
2.736398,0.005164,1.040320,0.010017,0.023099,0.015279,0.999566,-0.071897,-0.132374,0.012273,0.274978,-0.263797,-0.112738,0.034547,-0.579223,0.436758,-0.085562,0.002722,-0.234355,0.207584,-0.608955,0.954588,0.157527,-0.291966,0.336633,0.835995
2.766019,0.003989,1.037004,0.010676,0.024303,0.017659,0.999492,-0.071321,-0.133868,0.063644,0.239730,-0.271651,-0.128455,0.048992,-0.565407,0.273332,-0.070543,-0.003548,-0.243497,0.204755,-0.612226,0.935195,0.149736,-0.291119,0.337994,0.847925
2.796649,0.002372,1.032208,0.013334,0.025200,0.019991,0.999394,-0.070081,-0.138837,0.108897,0.220828,-0.283335,-0.125455,0.050344,-0.574778,0.196822,-0.075429,-0.009891,-0.246756,0.198554,-0.614663,0.921246,0.145607,-0.292499,0.336019,0.856174
2.828255,0.000178,1.026295,0.016814,0.025806,0.020994,0.999305,-0.067081,-0.144867,0.149180,0.216173,-0.299029,-0.109216,0.041794,-0.586816,0.189618,-0.074697,-0.015683,-0.243177,0.190576,-0.614549,0.915166,0.143672,-0.293666,0.332311,0.862745
2.860494,-0.002602,1.020998,0.018141,0.026139,0.020572,0.999282,-0.064107,-0.146175,0.189226,0.214327,-0.308718,-0.087718,0.034484,-0.585982,0.219163,-0.048572,-0.020414,-0.233180,0.184668,-0.612465,0.919222,0.141686,-0.288999,0.328227,0.870683
2.894519,-0.006263,1.020111,0.018169,0.025307,0.020464,0.999305,-0.064152,-0.143637,0.235493,0.220596,-0.305127,-0.063914,0.030259,-0.596810,0.295845,-0.004248,-0.024510,-0.218374,0.179455,-0.611946,0.937462,0.141452,-0.279694,0.322097,0.881188
